title_id,title_name,title_code,title_icon
00050000-1017F400,びっくり熱血新記録! はるかなる金メダル,WUP-N-FDSJ,
00050000-1017F500,Crash 'n the Boys Street Challenge,WUP-N-FDSE,
00050000-1017F600,Crash 'n the Boys Street Challenge,WUP-N-FDSP,
00050000-1017F700,Shadow of the Ninja,WUP-N-FDTE,
00050000-1017F800,Shadow of the Ninja,WUP-N-FDTP,
00050000-1017F900,S.C.A.T.,WUP-N-FDUE,
00050000-1017FA00,S.C.A.T.,WUP-N-FDUP,
00050000-1017FB00,スーパードンキーコング3 謎のクレミス島,WUP-N-JCXJ,
00050000-1017FC00,Donkey Kong Country 3: Dixie Kong's Double Trouble,WUP-N-JCXE,
00050000-1017FD00,Donkey Kong Country 3: Dixie Kong's Double Trouble,WUP-N-JCXP,
00050000-1017FE00,ヘラクレスの栄光Ⅳ 神々からの贈り物,WUP-N-JCYJ,
00050000-1017FF00,MEGA MAN BATTLE NETWORK,WUP-N-PBAE,
00050000-10180000,Megaman Battle Network,WUP-N-PBAP,
00050000-10180100,MEGA MAN BATTLE CHIP CHALLENGE,WUP-N-PA9E,
00050000-10180200,Mega Man Zero,WUP-N-PBEP,
00050000-10180300,MEGA MAN ZERO,WUP-N-PBEE,
00050000-10180400,ロックマン ゼロ,WUP-N-PBEJ,
00050000-10180500,進め!キノピオ隊長,WUP-N-AKBJ,
00050000-10180600,Captain Toad: Treasure Tracker,WUP-N-AKBE,
00050000-10180700,Captain Toad: Treasure Tracker,WUP-P-AKBP,
00050000-10180B00,Citizens of Earth,WUP-P-WCUP,
00050000-10180D00,Shiny The Firefly,WUP-P-WFRP,
00050000-10180E00,Roving Rogue,WUP-P-WCJP,
00050000-10181000,マリオパーティアドバンス,WUP-N-PBFJ,
00050000-10181100,Mario Party Advance,WUP-N-PBFE,
00050000-10181200,Mario Party Advance,WUP-N-PBFP,
00050000-10181400,Flight of Light,WUP-P-BCPE,
00050000-10181700,The Letter,WUP-N-ATLE,
00050000-10181B00,Zombie Brigade: No Brain No Gain,WUP-P-BNRP,
00050000-10181C00,Zombie Brigade: No Brain No Gain,WUP-P-BNRE,
00050000-10181F00,Skylanders Trap Team,WUP-P-BK7P,
00050000-10182300,パックワールド2,WUP-N-BPMJ,
00050000-10182400,わいわい!みんなでシューティング クラフトアイランドからの脱出!,WUP-N-ACCJ,
00050000-10182600,Ice Cream Surfer,WUP-N-WSFE,
00050000-10182700,99Seconds,WUP-P-WCQP,
00050000-10182800,Frenchy Bird,WUP-P-WFUP,
00050000-10182900,F-ZERO ファルコン伝説,WUP-N-PBGJ,
00050000-10182A00,F-Zero - GP Legend,WUP-N-PBGE,
00050000-10182B00,F-Zero: GP Legend,WUP-N-PBGP,
00050000-10182C00,Jett Tailfin,WUP-P-AJTP,
00050000-10182D00,Fat City,WUP-N-AFTE,
00050000-10182E00,GetClose: A game for RIVALS,WUP-N-AGCE,
00050000-10182F00,Midtown Crazy Race,WUP-N-BCRE,
00050000-10183000,Runbow,WUP-N-ARNE,
00050000-10183100,Snake Den,WUP-N-ASDE,
00050000-10183300,The Voice,,
00050000-10183400,U Host,WUP-N-AUHE,
00050000-10183500,ポケモンピンボール ルビー&サファイア,WUP-N-PBHJ,
00050000-10183600,Pokémon Pinball: Ruby & Sapphire,WUP-N-PBHE,
00050000-10183700,Pokémon Pinball Ruby & Sapphire,WUP-N-PBHP,
00050000-10183900,99Moves,WUP-N-BMVE,
00050000-10183A00,MARIOKART 8 Campaign Soft,,
00050000-10183C00,Infinity Runner,WUP-N-BRNE,
00050000-10183E00,Castlevania 暁月の円舞曲,WUP-N-PBJJ,
00050000-10183F00,Castlevania Aria of Sorrow,WUP-N-PBJE,
00050000-10184000,Castlevania Aria of Sorrow,WUP-N-PBJP,
00050000-10184200,風のクロノアG2 ドリームチャンプ･トーナメント,WUP-N-PBKJ,
00050000-10184300,KLONOA 2: Dream Champ Tournament,WUP-N-PBKE,
00050000-10184400,Infinity Runner,WUP-P-BRNP,
00050000-10184500,Frederic: Resurrection of Music,WUP-N-BRME,
00050000-10184900,Slender: The Arrival,WUP-N-BSAE,
00050000-10184D00,Yoshi’s Woolly World,WUP-N-AYCE,
00050000-10184E00,Yoshi's Woolly World,WUP-P-AYCP,
00050000-10185000,ブタメダル,,
00050000-10185100,Nintendo Land (Trial),,
00050000-10185200,New SUPER MARIO BROS. U (Trial),,
00050000-10185300,PIKMIN 3 (Trial),,
00050000-10185400,THE LEGEND OF ZELDA The Wind Waker HD (Trial),,
00050000-10185500,Game & Wario (Trial),,
00050000-10185600,The Wonderful 101 (Trial),,
00050000-10185900,GolT Stadium,,
00050000-10185C00,スマッシュピンポン,WUP-N-FDVJ,
00050000-10185D00,ファミコンウォーズ,WUP-N-FDWJ,
00050000-10185E00,ワルキューレの冒険 時の鍵伝説,WUP-N-FDXJ,
00050000-10185F00,スカイキッド,WUP-N-FDYJ,
00050000-10186000,SkyKid,WUP-N-FDYE,
00050000-10186100,POOYAN(プーヤン),WUP-N-FDZJ,
00050000-10186200,マッド・シティ,,
00050000-10186300,THE ADVENTURES OF BAYOU BiLLY,WUP-N-FD2E,
00050000-10186400,The Adventures of Bayou Billy,WUP-N-FD2P,
00050000-10186500,AXELAY(アクスレイ),WUP-N-JCZJ,
00050000-10186600,AXELAY,WUP-N-JCZE,
00050000-10186700,Axelay,WUP-N-JCZP,
00050000-10186800,すーぱーぐっすんおよよ,WUP-N-JC2J,
00050000-10186900,ミリティア,WUP-N-JC3J,
00050000-10186A00,Metal Marines,WUP-N-JC3E,
00050000-10186B00,コズモギャング ザ パズル,WUP-N-JC4J,
00050000-10186C00,PAC-ATTACK,WUP-N-JC4E,
00050000-10186D00,Pac-Attack,WUP-N-JC4P,
00050000-10187000,Pier Solar and the Great Architects,WUP-P-WGAP,
00050000-10187100,Underground,WUP-P-BUGP,
00050000-10187200,Chests O' Booty,WUP-N-BCBE,
00050000-10187400,Gemology,WUP-N-BGME,
00050000-10187B00,Planes Fire & Rescue,WUP-N-AFRE,
00050000-10187F00,ナポレオン,WUP-N-PBLJ,
00050000-10188000,ことばのパズル もじぴったんアドバンス,WUP-N-PBMJ,
00050000-10188100,ロックマン エグゼ 2,WUP-N-PBPJ,
00050000-10188200,MEGA MAN BATTLE NETWORK 2,WUP-N-PBPE,
00050000-10188300,Megaman Battle Network 2,WUP-N-PBPZ,
00050000-10188400,ロックマン エグゼ 3,WUP-N-PBQJ,
00050000-10188500,MEGA MAN BATTLE NETWORK 3 WHITE,WUP-N-PBQE,
00050000-10188600,Megaman Battle Network 3 White,WUP-N-PBQP,
00050000-10188700,ロックマン エグゼ 3 BLACK,WUP-N-PBRJ,
00050000-10188800,MEGA MAN BATTLE NETWORK 3 BLUE,WUP-N-PBRE,
00050000-10188900,Megaman Battle Network 3 Blue,WUP-N-PBRP,
00050000-10188B00,タッチ!カービィ スーパーレインボー,WUP-N-AXYJ,
00050000-10188C00,Disney Infinity 2.0 : Play without limits,WUP-P-ADRP,
00050000-10188D00,Disney Infinity 2.0,WUP-P-ADRZ,
00050000-10188E00,Soul Axiom,WUP-P-BAXP,
00050000-10189100,Soul Axiom,WUP-N-BAXE,
00050000-10189200,Sportsball,WUP-N-BSPE,
00050000-10189300,The Fall,WUP-N-BTFE,
00050000-10189400,c,,
00050000-10189500,戦車SP,WUP-N-BTKJ,
00050000-10189A00,TEMPLE OF YOG,WUP-N-BTYE,
00050000-10189B00,Midtown Crazy Race,WUP-P-BCRP,
00050000-10189C00,Trine Enchanted Edition,WUP-P-BTEP,
00050000-10189D00,ライブ･ア･ライブ,WUP-N-JC5J,
00050000-10189E00,Trine Enchanted Edition,WUP-N-BTEE,
00050000-10189F00,Shadow Puppeteer,WUP-N-BPTE,
00050000-1018A100,Teslagrad,WUP-N-WGDE,
00050000-1018A200,Darts Up,WUP-P-WDUP,
00050000-1018A400,POKER DICE SOLITAIRE FUTURE,WUP-N-BPSE,
00050000-1018A700,Dinox,WUP-P-BDNP,
00050000-1018A800,SMART Adventures Mission Math: Sabotage at the Space Station,WUP-P-ADMP,
00050000-1018A900,Thomas Was Alone,WUP-P-BTWP,
00050000-1018AB00,Affordable Space Adventures,WUP-N-AFSE,
00050000-1018AC00,ボールポイントユニバース: インフィニット,WUP-N-WBPJ,
00050000-1018AF00,Teslapunk,WUP-P-BTLE,
00050000-1018B000,Thomas Was Alone,WUP-N-BTWE,
00050000-1018B100,月風魔伝,WUP-N-FD3J,
00050000-1018B200,ESPER DREAM(エスパードリーム),WUP-N-FD4J,
00050000-1018B300,がんばれゴエモン2,WUP-N-FD5J,
00050000-1018B400,もえろツインビー シナモン博士を救え!,WUP-N-FD6J,
00050000-1018B500,STINGER,WUP-N-FD6E,
00050000-1018B600,すごろクエスト ダイスの戦士たち,WUP-N-FD7J,
00050000-1018B700,セクロス,WUP-N-FD8J,
00050000-1018B800,マッピーランド,WUP-N-FD9J,
00050000-1018B900,MAPPY-LAND,WUP-N-FD9E,
00050000-1018BA00,Mappy-Land,WUP-N-FD9P,
00050000-1018BB00,アトランチスの謎,WUP-N-FEAJ,
00050000-1018BC00,超惑星戦記 メタファイト,WUP-N-FEBJ,
00050000-1018BD00,Blaster Master,WUP-N-FEBE,
00050000-1018BE00,Blaster Master,WUP-N-FEBP,
00050000-1018BF00,アルバートオデッセイ,WUP-N-JC6J,
00050000-1018C400,藤子･F･不二雄キャラクターズ 大集合!SFドタバタパーティー!!,WUP-N-BSFJ,
00050000-1018C500,ロデア･ザ･スカイソルジャー,WUP-N-BRDJ,
00050000-1018C600,The Swapper,WUP-P-AXZP,
00050000-1018C700,THE SWAPPER ザ･スワッパー,WUP-N-AXZJ,
00050000-1018C800,スティックイットトゥザマン!,WUP-N-WMNJ,
00050000-1018CB00,Lone Survivor: The Director's Cut,WUP-P-BSWP,
00050000-1018CC00,Disney Planes: Fire & Rescue,WUP-P-AFRP,
00050000-1018CD00,Cake Ninja 3: The Legend Continues,WUP-P-ACNP,
00050000-1018CF00,Adventures of Pip,WUP-N-BAPE,
00050000-1018D000,IQ Test,WUP-N-AQTE,
00050000-1018D100,Lone Survivor: The Director's Cut,WUP-N-ALSE,
00050000-1018D300,The Swapper,WUP-N-AXZE,
00050000-1018D400,Cake Ninja 3: The Legend Continues,WUP-N-ACNE,
00050000-1018D700,SHUT THE BOX,WUP-N-BSHE,
00050000-1018D800,SteamWorld Dig,WUP-P-ADGP,
00050000-1018D900,LOST REAVERS,WUP-N-APHJ,
00050000-1018DB00,スーパーマリオメーカー,WUP-N-AMAJ,super_mario_maker
00050000-1018DC00,Super Mario Maker,WUP-N-AMAE,super_mario_maker
00050000-1018DD00,Super Mario Maker,WUP-P-AMAP,super_mario_maker
00050000-1f600800,Super Mario Maker (Media),WUP-P-CNDP,
00050000-1018DE00,Tetrobot & Co.,WUP-P-ATCP,
00050000-1018E000,ズンバ フィットネス ワールドパーティ,WUP-N-AZBJ,
00050000-1018E300,超魔界村 R,WUP-N-PBSJ,
00050000-1018E400,Super Ghouls'n Ghostsâ˘,WUP-N-PBSE,
00050000-1018E500,Super Ghouls 'N Ghosts,WUP-N-PBSP,
00050000-1018E600,ロックマン&フォルテ,WUP-N-PBTJ,
00050000-1018E700,MEGA MAN & BASS,WUP-N-PBTE,
00050000-1018E800,Megaman & Bass,WUP-N-PBTP,
00050000-1018E900,ロックマン ゼロ 2,WUP-N-PBUJ,
00050000-1018EA00,MEGA MAN ZERO 2,WUP-N-PBUE,
00050000-1018EB00,Mega Man Zero 2,WUP-N-PBUP,
00050000-1018EC00,Soon Shine,WUP-N-BSNE,
00050000-1018ED00,Tetrobot & Co.,WUP-N-ATCE,
00050000-1018EE00,Don't Touch Anything Red,WUP-N-ANTE,
00050000-1018F100,SteamWorld Dig,WUP-N-ADGE,
00050000-1018F300,Xavier,WUP-N-AXAE,
00050000-1018F400,Angry Video Game Nerd Adventures,WUP-N-AVGE,
00050000-1018F500,Dinox,WUP-N-BDNE,
00050000-1018F600,Jumpy Cat,,
00050000-1018F800,Smart Adventures - Mission Math,WUP-N-ADME,
00050000-1018F900,TOSS N GO,WUP-N-ATGE,
00050000-1018FB00,Alphadia Genesis,WUP-N-WGEE,
00050000-1018FD00,Penguins of Madagascar,WUP-N-APGE,
00050000-1018FE00,Sense by Play.me,WUP-N-BPLP,
00050000-1018FF00,Harvest Moon: More Friends of Mineral Town,WUP-N-PBVE,
00050000-10190000,Harvest Moon: Friends of Mineral Town,WUP-N-PBWE,
00050000-10190100,どうぶつの森 amiiboフェスティバル,WUP-P-AALJ,
00050000-10190300,M & S at the Rio 2016 Olympic Games,WUP-U-ABJJ,
00050000-10190400,Red Riding Hood,WUP-N-ARHE,
00050000-10190700,バイオミラクル ぼくってウパ,WUP-N-FECJ,
00050000-10190800,チャンピオンシップ･ロードランナー,WUP-N-FEDJ,
00050000-10190900,かんしゃく玉なげカン太郎の 東海道五十三次,WUP-N-FEEJ,
00050000-10190A00,ワギャンランド2,WUP-N-FEFJ,
00050000-10190B00,メトロクロス,WUP-N-FEGJ,
00050000-10190C00,スーパー蒼き狼と白き牝鹿 元朝秘史,WUP-N-JC7J,
00050000-10190E00,Genghis Khan II: Clan of the Grey Wolf,WUP-N-JC7E,
00050000-10190F00,太閤立志伝,WUP-N-JC8J,
00050000-10191000,魔神転生,WUP-N-JC9J,
00050000-10191100,SUPER E.D.F. EARTH DEFENSE FORCE,WUP-N-JDAJ,
00050000-10191200,SUPER E.D.F. Earth Defense Force,WUP-N-JDAE,
00050000-10191300,ラッシング･ビート,WUP-N-JDBJ,
00050000-10191400,Rival Turf,WUP-N-JDBE,
00050000-10191700,99Moves,WUP-P-BMVP,
00050000-10191800,Rock 'N Racing Off Road,WUP-P-WAEP,
00050000-10191F00,ソニックトゥーン 太古の秘宝,WUP-N-BSSJ,
00050000-10192000,太鼓の達人 特盛り!,WUP-N-BT9J,
00050000-10192100,LEGOムービー ザ･ゲーム,WUP-N-ALAJ,
00050000-10192200,仮面ライダー サモンライド!,WUP-P-BRSJ,
00050000-10192400,ダックハント,WUP-N-FEHJ,
00050000-10192500,Duck Hunt,WUP-N-FEHE,
00050000-10192600,Duck Hunt,WUP-N-FEHP,
00050000-10192700,ロックマン エグゼ 4 トーナメント ブルームーン,WUP-N-PBXJ,
00050000-10192800,MEGA MAN BATTLE NETWORK 4 BLUE MOON,WUP-N-PBXE,
00050000-10192900,Megaman Battle Network 4 Blue Moon,WUP-N-PBXP,
00050000-10192A00,ロックマン エグゼ 4 トーナメント レッドサン,WUP-N-PBYJ,
00050000-10192B00,MEGA MAN BATTLE NETWORK 4 RED SUN,WUP-N-PBYE,
00050000-10192C00,Megaman Battle Network 4 Red Sun,WUP-N-PBYP,
00050000-10192D00,ロックマン ゼロ 3,WUP-N-PBZJ,
00050000-10192E00,MEGA MAN ZERO 3,WUP-N-PBZE,
00050000-10192F00,Mega Man Zero 3,WUP-N-PBZP,
00050000-10193100,FINAL FIGHT ONE,WUP-N-PB2E,
00050000-10193200,Final Fight One,WUP-N-PB2P,
00050000-10193300,Legend of Kay Anniversary,WUP-P-BLKP,
00050000-10193400,Legend of Kay Anniversary,WUP-N-BLKE,
00050000-10193900,Flapp & Zegeta,WUP-N-AFZE,
00050000-10193D00,Tiny Galaxy,WUP-N-BTGE,
00050000-10193E00,Twisted Fusion,WUP-P-ATFE,
00050000-10193F00,The Penguins of Madagascar,WUP-P-APGP,
00050000-10194000,Meme Run,WUP-P-BFBE,
00050000-10194200,LEGO Dimensions,WUP-N-APZE,
00050000-10194600,ファイナルファイト ONE,WUP-N-PB2J,
00050000-10194800,ツインビー,WUP-N-MNMJ,
00050000-10194900,けっきょく南極大冒険 ANTARCTIC ADVENTURE,WUP-N-MNNJ,
00050000-10194A00,悪魔城ドラキュラ,WUP-N-MNPJ,
00050000-10194B00,イー･アル･カンフー,WUP-N-MNQJ,
00050000-10194C00,コナミのサッカー,WUP-N-MNRJ,
00050000-10194E00,スカイジャガー,WUP-N-MNTJ,
00050000-10194F00,マジカル ツリー,WUP-N-MNUJ,
00050000-10195000,HYPER SPORTS 2 ハイパースポーツ2,WUP-N-MNVJ,
00050000-10195200,ウシャス,WUP-N-MNXJ,
00050000-10195300,GRADIUS グラディウス,WUP-N-MNYJ,
00050000-10195400,がんばれゴエモン! からくり道中,WUP-N-MNZJ,
00050000-10195500,サーカスチャーリー,WUP-N-MN2J,
00050000-10195600,マリオカートDS,,
00050000-10195700,Mario Kart DS,WUP-N-DACE,
00050000-10195800,Mario Kart DS,WUP-N-DACP,
00050000-10195900,New スーパーマリオブラザーズ,WUP-N-DADJ,
00050000-10195A00,New Super Mario Bros.,WUP-N-DADE,
00050000-10195B00,New Super Mario Bros.,WUP-N-DADP,
00050000-10195C00,Cosmophony,WUP-P-BCYP,
00050000-10195D00,LEGO DIMENSIONS,WUP-U-APZP,
00050000-10195E00,Rock Zombie,WUP-N-ARZE,
00050000-10195F00,Arrow Time U,WUP-N-ARUE,
00050000-10196000,Ninja Pizza Girl,WUP-N-ANPE,
00050000-10196400,スターラスター,WUP-N-FEJJ,
00050000-10196500,がんばれゴエモン外伝 きえた黄金キセル,WUP-N-FEKJ,
00050000-10196600,フィールドコンバット,WUP-N-FELJ,
00050000-10196700,晦－つきこもり,,
00050000-10196800,ファイヤー･ファイティング,,
00050000-10196900,THE IGNITION FACTOR,WUP-N-JENE,
00050000-10196A00,豪血寺一族,WUP-N-JEPJ,
00050000-10196B00,Flight of Light,WUP-P-BCPP,
00050000-10197000,逆転裁判,WUP-N-PB3J,
00050000-10197100,ミスタードリラーエース ふしぎなパクテリア,WUP-N-PB4J,
00050000-10197200,Cosmophony,WUP-N-BCYE,
00050000-10197300,Electronic Super Joy: Groove City,WUP-N-BESE,
00050000-10197700,イトルデューの伝説 失われた島と謎の城,WUP-N-WDWJ,
00050000-10197800,Costume Quest 2,WUP-P-ACQP,
00050000-10197D00,Devil's Third,,
00050000-10197E00,Medabots: Rokusho,WUP-N-PB5P,
00050000-10197F00,Medabots: Rokusho,WUP-N-PB5E,
00050000-10198000,メダロット弐CORE クワガタVer.,WUP-N-PB5J,
00050000-10198100,Medabots: Metabee,WUP-N-PB6P,
00050000-10198200,Medabots: Metabee,WUP-N-PB6E,
00050000-10198300,メダロット弐CORE カブトVer.,WUP-N-PB6J,
00050000-10198400,ファミリーテニスアドバンス,WUP-N-PB7J,
00050000-10198600,ソニック アドバンス,WUP-N-PB8J,
00050000-10198700,Watchup: Your Daily Newscast,WUP-N-AWUE,
00050000-10198800,ヨッシーアイランドDS,WUP-N-DAEJ,
00050000-10198900,Yoshi’s Island DS,WUP-N-DAEE,
00050000-10198A00,Yoshi’s Island DS,WUP-N-DAEP,
00050000-10198B00,やわらかあたま塾,WUP-N-DAFJ,
00050000-10198C00,Big Brain Academy,WUP-N-DAFE,
00050000-10198D00,Big Brain Academy,WUP-N-DAFP,
00050000-10198F00,Terraria,WUP-P-BTXP,
00050000-10199000,マリオテニス ウルトラスマッシュ,WUP-N-AVXJ,
00050000-10199100,ドンキーコング64,WUP-N-NAAJ,
00050000-10199200,Donkey Kong 64,WUP-N-NAAE,
00050000-10199300,Donkey Kong 64,WUP-N-NAAP,
00050000-10199400,スーパーマリオ64,WUP-N-NABJ,
00050000-10199500,Super Mario 64,WUP-N-NABE,
00050000-10199600,マリオストーリー,WUP-N-NACJ,
00050000-10199700,Paper Mario,WUP-N-NACE,
00050000-10199800,Paper Mario,WUP-N-NACP,
00050000-10199A00,ゼルダの伝説 時のオカリナ,WUP-N-NADJ,
00050000-10199B00,The Legend of Zelda: Ocarina of Time,WUP-N-NADE,
00050000-10199C00,The Legend of Zelda: Ocarina of Time,WUP-N-NADP,
00050000-10199E00,High Strangeness,WUP-N-BHSE,
00050000-10199F00,Maze,WUP-N-BMZE,
00050000-1019A100,Shapes of Gray,WUP-N-BSGE,
00050000-1019A300,SPIKEY WALLS,WUP-N-BWLE,
00050000-1019A600,BADLAND: Game of the Year Edition,WUP-N-BADE,
00050000-1019A700,BLOK DROP X TWISTED FUSION,WUP-N-BLXE,
00050000-1019A800,Citadale - The Legends Trilogy,WUP-P-BRKE,
00050000-1019AB00,High Strangeness,WUP-P-BHSP,
00050000-1019AD00,Elliot Quest,WUP-N-BEQE,
00050000-1019AE00,Family Tennis SP,WUP-N-WLKE,
00050000-1019B000,Tachyon Project,WUP-N-BTCE,
00050000-1019B200,Tachyon Project,WUP-P-BTCP,
00050000-1019B900,SUPER ROBO MOUSE,WUP-P-WMWP,
00050000-1019BA00,BLOK DROP X TWISTED FUSION,WUP-P-BLDP,
00050000-1019BC00,Super Street Fighter II Turbo Revival,WUP-N-PB9P,
00050000-1019BD00,SUPER STREET FIGHTER Ⅱ TURBO REVIVAL,WUP-N-PB9E,
00050000-1019BE00,Super Street FighterⅡ X Revival,WUP-N-PB9J,
00050000-1019C100,Spy Chameleon,WUP-N-BC9E,
00050000-1019C300,Terraria,WUP-N-BTXE,
00050000-1019C800,ゼルダの伝説 トワイライトプリンセス HD,WUP-N-AZAJ,
00050000-1019C900,Alphadia Genesis,WUP-P-WGEP,
00050000-1019CA00,Rock Zombie,WUP-P-ARZP,
00050000-1019CB00,スーパーマリオギャラクシー2,WUP-N-VAAJ,
00050000-1019CC00,Super Mario Galaxy 2,WUP-N-VAAE,
00050000-1019CD00,Super Mario Galaxy 2,WUP-N-VAAP,
00050000-1019CE00,ドンキーコング リターンズ,WUP-N-VABJ,
00050000-1019CF00,Donkey Kong Country Returns,WUP-N-VABE,
00050000-1019D000,Donkey Kong Country Returns,WUP-N-VABP,
00050000-1019D100,PUNCH-OUT!!（パンチアウト!!）,WUP-N-VACJ,
00050000-1019D200,Punch-Out!!,WUP-N-VACE,
00050000-1019D300,Punch-Out!!,WUP-N-VACP,
00050000-1019D400,星のカービィ Wii,WUP-N-VADJ,
00050000-1019D500,Kirby's Return to Dream Land,WUP-N-VADE,
00050000-1019D600,Kirby's Adventure Wii,WUP-N-VADP,
00050000-1019D700,Xenoblade Chronicles,,
00050000-1019D800,Xenoblade Chronicles,WUP-N-VAEE,
00050000-1019D900,Xenoblade Chronicles,WUP-N-VAEP,
00050000-1019DA00,New Super Mario Bros. Wii,,
00050000-1019DC00,New Super Mario Bros. Wii,WUP-N-VAFP,
00050000-1019DD00,Metroid Prime: Trilogy,WUP-N-VAGE,
00050000-1019DE00,Metroid Prime Trilogy,WUP-N-VAGP,
00050000-1019DF00,METROID Other M,WUP-N-VAHJ,
00050000-1019E000,Metroid: Other M,WUP-N-VAHE,
00050000-1019E100,Metroid: Other M,WUP-N-VAHP,
00050000-1019E200,PokéPark Wii Pikachu's Adventure,,
00050000-1019E300,PokéPark Wii: Pikachu's Adventure,WUP-N-VAJE,
00050000-1019E400,PokéPark Wii: Pikachu's Adventure,WUP-N-VAJP,
00050000-1019E500,The Legend of Zelda: Twilight Princess HD,WUP-N-AZAE,
00050000-1019E600,The Legend of Zelda: Twilight Princess HD,WUP-P-AZAP,
00050000-1019EA00,Zombeer,WUP-P-BZBE,
00050000-1019ED00,STARWHAL,WUP-N-BJTE,
00050000-1019EE00,Zombie Defense,WUP-N-AZDE,
00050000-1019EF00,Mega Man Zero 4,WUP-N-PCAP,
00050000-1019F000,MEGA MAN ZERO 4,WUP-N-PCAE,
00050000-1019F100,ロックマン ゼロ 4,WUP-N-PCAJ,
00050000-1019F200,Megaman Battle Network 5 Team: Colonel,WUP-N-PCBP,
00050000-1019F300,MEGA MAN BATTLE NETWORK 5 TEAM COLONEL,WUP-N-PCBE,
00050000-1019F500,ロックマン エグゼ 5 チーム オブ カーネル,WUP-N-PCBJ,
00050000-1019F600,Megaman Battle Network 5 Team: Protoman,WUP-N-PCCP,
00050000-1019F700,MEGA MAN BATTLE NETWORK 5 TEAM PROTOMAN,WUP-N-PCCE,
00050000-1019F800,ロックマン エグゼ 5 チーム オブ ブルース,WUP-N-PCCJ,
00050000-1019F900,スーパーチャイニーズ2 ドラゴンキッド,WUP-N-FEMJ,
00050000-1019FA00,Little Ninja Brothers,WUP-N-FEME,
00050000-1019FB00,Little Ninja Brothers,WUP-N-FEMP,
00050000-1019FC00,飛龍の拳Ⅱ ドラゴンの翼,WUP-N-FENJ,
00050000-1019FD00,Flying Warriors,WUP-N-FENE,
00050000-1019FE00,Flying Warriors,WUP-N-FENP,
00050000-1019FF00,マグマックス,,
00050000-101A0200,フォーメーションZ,,
00050000-101A0300,エクセリオン,WUP-N-FERJ,
00050000-101A0400,ダウンタウン熱血物語,WUP-N-FESJ,
00050000-101A0500,River City Ransom,WUP-N-FESE,
00050000-101A0600,Street Gangs,WUP-N-FESP,
00050000-101A0700,メタルスレイダーグローリー,WUP-N-FETJ,
00050000-101A0800,スーパーマリオコレクション,,
00050000-101A0B00,美少女雀士スーチーパイ,,
00050000-101A0C00,魔神転生Ⅱ SPIRAL NEMESIS,,
00050000-101A0D00,星のカービィ64,WUP-N-NAEJ,
00050000-101A0E00,Kirby 64: The Crystal Shards,WUP-N-NAEE,
00050000-101A0F00,マリオテニス64,,
00050000-101A1000,Mario Tennis,WUP-N-NAFE,
00050000-101A1200,Affordable Space Adventures,WUP-P-AFSP,
00050000-101A1300,Paper Monsters Recut,WUP-P-WM3P,
00050000-101A1400,Ultratron,WUP-P-AUTP,
00050000-101A1600,Teslagrad,WUP-P-WGDZ,
00050000-101A1800,Zombie Defense,WUP-P-AZDP,
00050000-101A1B00,Swords & Soldiers II,WUP-N-BS2E,
00050000-101A1C00,Ultratron,WUP-N-AUTE,
00050000-101A1E00,さわるメイドインワリオ,WUP-N-DAGJ,
00050000-101A1F00,WarioWare: Touched!,WUP-N-DAGE,
00050000-101A2000,WarioWare: Touched!,WUP-N-DAGP,
00050000-101A2100,マリオ&ルイージRPG2,WUP-N-DAHJ,
00050000-101A2200,Mario & Luigi: Partners in Time,WUP-N-DAHE,
00050000-101A2300,Mario & Luigi: Partners in Time,WUP-N-DAHP,
00050000-101A2400,Tested with robots !,WUP-P-AR5P,
00050000-101A2500,カラクリWooden Sen'Sey,WUP-N-WDSJ,
00050000-101A2600,カンフーラビット,WUP-N-WKFJ,
00050000-101A2700,パドル,WUP-N-WDLJ,
00050000-101A2800,スチームワールド ディグ HD,WUP-N-ADGJ,
00050000-101A2C00,Family Tennis SP,WUP-P-WLKP,
00050000-101A2D00,LEGOマーベル スーパー･ヒーローズ ザ･ゲーム,WUP-N-ALMJ,
00050000-101A2E00,XTYPE+,WUP-N-WEXJ,
00050000-101A2F00,Super Toy Cars,WUP-N-WCTJ,
00050000-101A3000,Advance Wars 2: Black Hole Rising,WUP-N-PCDP,
00050000-101A3100,Advance Wars 2: Black Hole Rising,WUP-N-PCDE,
00050000-101A3200,伝説のスタフィー,WUP-N-PCEJ,
00050000-101A3300,トマトアドベンチャー,WUP-N-PCFJ,
00050000-101A3400,マジカルバケーション,WUP-N-PCGJ,
00050000-101A3500,Mario Tennis: Ultra Smash,WUP-N-AVXE,
00050000-101A3600,Mario Tennis Ultra Smash,WUP-P-AVXP,
00050000-101A3700,SteamWorld Heist,WUP-P-AY5P,
00050000-101A3800,Spy Chameleon,WUP-P-BC9P,
00050000-101A3900,Blek,WUP-P-BL9P,
00050000-101A3B00,Life of Pixel,WUP-N-BLPE,
00050000-101A3C00,The Binding of Isaac: Rebirth,WUP-N-BRXE,
00050000-101A3E00,Defense Dome,WUP-N-BDFE,
00050000-101A3F00,Heptrix,WUP-N-BHPE,
00050000-101A4000,SteamWorld Heist,WUP-N-AY5E,
00050000-101A4300,Beatbuddy,WUP-N-BTBE,
00050000-101A4400,Toon Tanks,WUP-N-ATNE,
00050000-101A4700,チューチューロケット!,WUP-N-PCHJ,
00050000-101A4800,LOST REAVERS,WUP-N-APHE,
